trial_id,company_id,signup_date,product,deployment_type,company_size,region,country,db_platform,persona,acquisition_channel,campaign,landing_variant,trial_length_days,activated,is_pql,sales_assisted,became_sql,trial_extended,extension_days,converted,time_to_convert_days,non_conversion_reason,competitor,plan,acv_usd,mrr_usd,seats_purchased,cac_usd
T100141,C200141,2025-11-07,DPA,self_hosted,mid_market,LATAM,Argentina,SQL Server,DBA,paid_search,gads-brand,B,14,true,true,true,true,false,0,false,,missing_db_platform,,,,,,97.0
T100142,C200142,2026-05-22,SQL Sentry,self_hosted,enterprise,EMEA,Netherlands,SQL Server,IT_ops,paid_search,gads-dba-tools,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,75.0
T100143,C200143,2025-12-16,DPM,saas,SMB,LATAM,Mexico,MySQL,DBA,email,newsletter,B,14,true,false,false,false,false,0,false,,price,,,,,,8.0
T100144,C200144,2025-10-30,DPA,self_hosted,mid_market,APAC,Australia,MySQL,IT_ops,channel_partner,reseller-apac,B,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,51.0
T100145,C200145,2025-07-09,SQL Sentry,self_hosted,SMB,APAC,Japan,SQL Server,IT_ops,channel_partner,partner-portal,A,14,true,false,false,false,false,0,true,9.0,,,Standard,3300.0,275.0,3.0,60.0
T100146,C200146,2025-08-15,SQL Sentry,self_hosted,mid_market,APAC,Japan,Azure SQL,DBA,content,ebook-sql-server,B,14,true,true,true,true,false,0,false,,price,,,,,,25.0
T100147,C200147,2025-11-22,DPA,self_hosted,enterprise,EMEA,United Kingdom,Oracle,developer,content,webinar-postgres,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,22.0
T100148,C200148,2025-10-12,DPA,self_hosted,mid_market,EMEA,Germany,SQL Server,DBA,channel_partner,reseller-emea,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,62.0
T100149,C200149,2025-01-19,DPM,saas,SMB,EMEA,Germany,Amazon Aurora,DBA,referral,g2-review,B,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,13.0
T100150,C200150,2026-04-08,DPA,self_hosted,SMB,NAM,United States,MySQL,developer,events,sqlbits,B,30,true,false,false,false,false,0,true,7.0,,,Standard,2500.0,208.0,2.0,120.0
T100151,C200151,2026-05-06,DPA,self_hosted,mid_market,NAM,Canada,Amazon RDS,IT_ops,email,db-tips-drip,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,8.0
T100152,C200152,2025-04-18,DPM,saas,SMB,NAM,United States,MongoDB,DBA,events,sqlbits,B,14,true,true,false,false,false,0,true,8.0,,,Standard,2000.0,167.0,2.0,114.0
T100153,C200153,2025-12-08,DPM,saas,mid_market,APAC,India,Redis,DBA,paid_social,li-retargeting,A,14,true,false,false,false,false,0,false,,no_response,,,,,,142.0
T100154,C200154,2025-03-27,SQL Sentry,self_hosted,mid_market,NAM,United States,SQL Server,developer,paid_social,li-dba-persona,A,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,102.0
T100155,C200155,2026-02-01,DPM,saas,mid_market,EMEA,France,MongoDB,DBA,referral,customer-referral,A,14,true,true,true,true,true,7,false,,no_response,,,,,,11.0
T100156,C200156,2025-07-17,DPA,self_hosted,SMB,NAM,Canada,Amazon RDS,DBA,content,whitepaper-query-tuning,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,23.0
T100157,C200157,2026-01-26,SQL Sentry,self_hosted,mid_market,NAM,United States,SQL Server,DBA,content,webinar-postgres,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,39.0
T100158,C200158,2026-02-25,DPA,self_hosted,SMB,EMEA,Netherlands,Amazon RDS,DBA,organic,organic-brand,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,7.0
T100159,C200159,2026-03-14,DPM,saas,SMB,APAC,India,Redis,DBA,paid_social,li-retargeting,A,14,true,false,false,false,false,0,false,,chose_competitor,Redgate,,,,,120.0
T100160,C200160,2025-03-26,DPA,self_hosted,mid_market,NAM,United States,SQL Server,DBA,paid_search,gads-brand,A,30,false,false,false,false,false,0,false,,no_response,,,,,,67.0
T100161,C200161,2026-05-14,DPA,self_hosted,mid_market,LATAM,Mexico,MySQL,DBA,paid_search,gads-sql-monitoring,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,85.0
T100162,C200162,2025-06-16,DPA,self_hosted,mid_market,NAM,United States,Oracle,DBA,referral,g2-review,A,14,true,false,false,false,false,0,false,,missing_db_platform,,,,,,15.0
T100163,C200163,2025-02-01,SQL Sentry,self_hosted,enterprise,EMEA,France,SQL Server,DBA,referral,customer-referral,A,30,true,true,true,true,false,0,true,24.0,,,Premier,35900.0,2992.0,30.0,12.0
T100164,C200164,2025-12-08,DPA,self_hosted,SMB,NAM,United States,MySQL,IT_ops,direct,direct,B,14,true,false,false,false,false,0,false,,chose_competitor,Quest Foglight,,,,,6.0
T100165,C200165,2025-09-06,SQL Sentry,self_hosted,SMB,NAM,United States,SQL Server,IT_ops,paid_search,gads-dba-tools,A,14,true,false,false,false,false,0,false,,no_response,,,,,,52.0
T100166,C200166,2026-04-09,DPA,self_hosted,SMB,NAM,Canada,Oracle,DBA,email,newsletter,A,14,true,true,false,false,true,7,false,,price,,,,,,5.0
T100167,C200167,2026-03-31,DPA,self_hosted,SMB,NAM,United States,Amazon RDS,DBA,paid_search,gads-brand,A,14,true,false,false,false,false,0,false,,no_response,,,,,,98.0
T100168,C200168,2025-08-07,SQL Sentry,self_hosted,SMB,APAC,Australia,Azure SQL,IT_ops,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,no_response,,,,,,128.0
T100169,C200169,2026-05-28,DPA,self_hosted,mid_market,EMEA,Germany,Oracle,DBA,paid_search,gads-brand,B,30,true,false,false,false,false,0,false,,chose_competitor,Redgate,,,,,65.0
T100170,C200170,2025-07-23,SQL Sentry,self_hosted,mid_market,NAM,Canada,Azure SQL,DBA,content,webinar-postgres,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,31.0
T100171,C200171,2025-11-19,DPM,saas,SMB,LATAM,Brazil,Redis,IT_ops,paid_search,gads-brand,A,30,false,false,false,false,false,0,false,,price,,,,,,97.0
T100172,C200172,2025-07-02,SQL Sentry,self_hosted,mid_market,EMEA,United Kingdom,SQL Server,DBA,paid_search,gads-brand,B,30,true,true,true,true,false,0,false,,no_response,,,,,,99.0
T100173,C200173,2026-05-22,DPA,self_hosted,SMB,NAM,Canada,MySQL,DBA,paid_social,li-retargeting,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,85.0
T100174,C200174,2025-05-05,DPA,self_hosted,SMB,EMEA,Germany,Amazon RDS,IT_ops,organic,seo-docs,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,9.0
T100175,C200175,2025-02-07,DPM,saas,mid_market,NAM,Canada,MySQL,DBA,channel_partner,reseller-emea,A,14,true,true,true,true,false,0,true,5.0,,,Professional,10300.0,858.0,9.0,33.0
T100176,C200176,2025-10-10,SQL Sentry,self_hosted,enterprise,APAC,India,SQL Server,DBA,paid_search,bing-dba,A,14,true,false,false,false,true,14,false,,no_response,,,,,,64.0
T100177,C200177,2026-06-13,DPM,saas,mid_market,EMEA,United Kingdom,PostgreSQL,developer,content,ebook-sql-server,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,26.0
T100178,C200178,2026-05-04,DPA,self_hosted,SMB,NAM,Canada,Oracle,DBA,organic,seo-blog,B,14,true,false,false,false,false,0,false,,chose_competitor,IDERA,,,,,10.0
T100179,C200179,2026-03-06,SQL Sentry,self_hosted,SMB,NAM,United States,SQL Server,DBA,paid_search,gads-dba-tools,A,30,true,false,false,false,false,0,false,,chose_competitor,native tools,,,,,63.0
T100180,C200180,2026-05-04,DPA,self_hosted,mid_market,NAM,United States,Azure SQL,DBA,organic,seo-docs,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T100181,C200181,2026-05-05,SQL Sentry,self_hosted,enterprise,EMEA,United Kingdom,Azure SQL,developer,direct,direct,B,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,5.0
T100182,C200182,2025-11-21,DPM,saas,SMB,EMEA,Germany,MongoDB,DBA,channel_partner,reseller-emea,A,14,true,true,true,true,false,0,true,12.0,,,Standard,2900.0,242.0,2.0,49.0
T100183,C200183,2025-08-06,DPM,saas,SMB,LATAM,Brazil,Redis,developer,channel_partner,partner-portal,B,14,true,true,false,false,false,0,false,,price,,,,,,42.0
T100184,C200184,2026-03-16,DPA,self_hosted,enterprise,NAM,Canada,MySQL,DBA,organic,seo-blog,B,14,true,false,false,false,true,14,false,,missing_db_platform,,,,,,7.0
T100185,C200185,2026-01-27,DPM,saas,SMB,NAM,Canada,Redis,IT_ops,content,ebook-sql-server,A,14,true,true,true,true,false,0,false,,chose_competitor,Redgate,,,,,35.0
T100186,C200186,2025-09-07,DPA,self_hosted,enterprise,NAM,United States,MySQL,IT_ops,channel_partner,reseller-apac,B,14,true,true,true,true,false,0,true,11.0,,,Premier,25300.0,2108.0,21.0,64.0
T100187,C200187,2025-03-17,DPA,self_hosted,mid_market,NAM,United States,PostgreSQL,DBA,paid_search,gads-sql-monitoring,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,58.0
T100188,C200188,2026-03-05,SQL Sentry,self_hosted,mid_market,EMEA,Netherlands,Azure SQL,IT_ops,organic,organic-brand,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,8.0
T100189,C200189,2025-07-06,DPA,self_hosted,SMB,LATAM,Argentina,Azure SQL,DBA,paid_social,li-retargeting,B,14,false,false,false,false,false,0,false,,no_response,,,,,,96.0
T100190,C200190,2026-05-22,DPA,self_hosted,enterprise,APAC,Australia,PostgreSQL,DBA,channel_partner,reseller-apac,A,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,64.0
T100191,C200191,2025-06-23,SQL Sentry,self_hosted,SMB,NAM,Canada,SQL Server,DBA,organic,organic-brand,B,14,true,true,true,true,false,0,false,,missing_db_platform,,,,,,7.0
T100192,C200192,2025-04-06,SQL Sentry,self_hosted,SMB,APAC,India,SQL Server,IT_ops,organic,organic-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,9.0
T100193,C200193,2026-04-10,SQL Sentry,self_hosted,SMB,APAC,Singapore,SQL Server,DBA,content,webinar-postgres,A,14,true,false,false,false,false,0,false,,price,,,,,,30.0
T100194,C200194,2025-04-27,DPA,self_hosted,SMB,NAM,Canada,Azure SQL,IT_ops,paid_search,gads-dba-tools,B,30,true,true,false,false,false,0,true,19.0,,,Standard,2700.0,225.0,2.0,72.0
T100195,C200195,2025-05-15,SQL Sentry,self_hosted,mid_market,LATAM,Mexico,SQL Server,IT_ops,paid_search,gads-sql-monitoring,A,14,false,false,false,false,false,0,false,,no_response,,,,,,66.0
T100196,C200196,2025-12-29,DPA,self_hosted,SMB,APAC,Singapore,MySQL,DBA,paid_search,gads-dba-tools,A,14,true,false,false,false,false,0,true,5.0,,,Standard,2700.0,225.0,2.0,67.0
T100197,C200197,2026-04-27,DPA,self_hosted,mid_market,APAC,Australia,Azure SQL,DBA,email,newsletter,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T100198,C200198,2025-05-26,DPA,self_hosted,mid_market,EMEA,Netherlands,MySQL,DBA,organic,seo-docs,A,14,false,false,false,false,false,0,false,,no_response,,,,,,10.0
T100199,C200199,2025-08-03,SQL Sentry,self_hosted,mid_market,NAM,Canada,SQL Server,DBA,email,db-tips-drip,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,5.0
T100200,C200200,2026-03-18,DPA,self_hosted,mid_market,APAC,Japan,Oracle,DBA,paid_social,li-retargeting,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,81.0
T100201,C200201,2026-06-05,DPA,self_hosted,SMB,EMEA,UAE,MySQL,DBA,paid_social,li-dba-persona,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,115.0
T100202,C200202,2025-11-12,DPM,saas,enterprise,LATAM,Brazil,Amazon Aurora,DBA,email,newsletter,A,14,true,true,true,true,false,0,false,,no_response,,,,,,9.0
T100203,C200203,2025-04-21,DPM,saas,SMB,NAM,Canada,Redis,IT_ops,email,newsletter,B,30,true,true,true,true,false,0,true,10.0,,,Standard,2300.0,192.0,2.0,4.0
T100204,C200204,2025-01-12,SQL Sentry,self_hosted,mid_market,NAM,Canada,SQL Server,DBA,email,db-tips-drip,B,30,true,false,false,false,false,0,true,28.0,,,Professional,11200.0,933.0,9.0,9.0
T100205,C200205,2025-06-16,SQL Sentry,self_hosted,enterprise,APAC,India,SQL Server,developer,paid_search,gads-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,102.0
T100206,C200206,2025-04-13,DPM,saas,mid_market,EMEA,UAE,PostgreSQL,IT_ops,channel_partner,reseller-apac,A,30,true,true,true,true,false,0,true,22.0,,,Professional,9000.0,750.0,8.0,39.0
T100207,C200207,2026-02-03,SQL Sentry,self_hosted,SMB,EMEA,United Kingdom,Azure SQL,developer,content,whitepaper-query-tuning,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,43.0
T100208,C200208,2025-04-05,DPA,self_hosted,SMB,APAC,Australia,SQL Server,IT_ops,paid_social,li-dba-persona,B,30,false,false,false,false,false,0,false,,no_response,,,,,,85.0
T100209,C200209,2025-11-15,SQL Sentry,self_hosted,enterprise,APAC,India,SQL Server,DBA,paid_social,li-retargeting,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,80.0
T100210,C200210,2026-02-10,DPM,saas,enterprise,EMEA,Netherlands,Amazon Aurora,DBA,paid_search,gads-dba-tools,A,30,true,true,true,true,false,0,true,22.0,,,Premier,24900.0,2075.0,21.0,80.0
T100211,C200211,2025-12-21,SQL Sentry,self_hosted,mid_market,NAM,United States,Azure SQL,DBA,events,aws-reinvent,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,134.0
T100212,C200212,2025-05-28,DPA,self_hosted,SMB,EMEA,France,Azure SQL,IT_ops,paid_search,bing-dba,B,14,false,false,false,false,false,0,false,,no_response,,,,,,105.0
T100213,C200213,2026-03-29,DPM,saas,SMB,EMEA,France,PostgreSQL,IT_ops,content,whitepaper-query-tuning,A,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,34.0
T100214,C200214,2026-02-20,SQL Sentry,self_hosted,enterprise,APAC,India,Azure SQL,DBA,referral,customer-referral,B,14,true,true,true,true,false,0,false,,chose_competitor,native tools,,,,,9.0
T100215,C200215,2026-03-02,DPA,self_hosted,SMB,EMEA,UAE,Azure SQL,IT_ops,content,webinar-postgres,A,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,36.0
T100216,C200216,2025-04-12,DPM,saas,enterprise,EMEA,United Kingdom,PostgreSQL,DBA,organic,seo-blog,B,14,true,true,true,true,false,0,true,14.0,,,Premier,31500.0,2625.0,26.0,11.0
T100217,C200217,2025-04-07,SQL Sentry,self_hosted,SMB,NAM,Canada,Azure SQL,IT_ops,referral,g2-review,B,30,true,true,true,true,false,0,true,11.0,,,Standard,3500.0,292.0,3.0,10.0
T100218,C200218,2026-05-18,DPM,saas,mid_market,NAM,United States,PostgreSQL,DBA,content,ebook-sql-server,A,14,true,true,true,true,false,0,true,8.0,,,Professional,7400.0,617.0,6.0,37.0
T100219,C200219,2025-09-20,DPM,saas,SMB,NAM,Canada,Redis,DBA,organic,seo-blog,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,10.0
T100220,C200220,2025-07-29,DPA,self_hosted,SMB,EMEA,Germany,Oracle,DBA,paid_social,li-retargeting,B,30,true,false,false,false,false,0,false,,chose_competitor,Quest Foglight,,,,,123.0
T100221,C200221,2025-11-06,SQL Sentry,self_hosted,SMB,APAC,Singapore,Azure SQL,developer,paid_search,gads-brand,B,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,52.0
T100222,C200222,2026-01-27,DPA,self_hosted,enterprise,LATAM,Mexico,PostgreSQL,IT_ops,paid_search,gads-brand,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,95.0
T100223,C200223,2026-05-29,DPM,saas,mid_market,EMEA,Netherlands,Redis,DBA,paid_social,li-retargeting,B,30,true,true,true,true,false,0,true,29.0,,,Professional,8200.0,683.0,7.0,76.0
T100224,C200224,2025-07-20,DPM,saas,mid_market,APAC,Japan,MongoDB,DBA,channel_partner,reseller-apac,B,14,false,false,false,false,false,0,false,,no_response,,,,,,62.0
T100225,C200225,2026-05-17,DPM,saas,enterprise,EMEA,France,PostgreSQL,DBA,paid_search,gads-brand,A,14,true,false,false,false,false,0,false,,chose_competitor,native tools,,,,,52.0
T100226,C200226,2025-01-22,SQL Sentry,self_hosted,SMB,EMEA,Netherlands,Azure SQL,DBA,email,newsletter,A,30,false,false,false,false,false,0,false,,no_response,,,,,,7.0
T100227,C200227,2025-12-09,SQL Sentry,self_hosted,enterprise,EMEA,UAE,Azure SQL,IT_ops,email,db-tips-drip,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,8.0
T100228,C200228,2026-01-14,DPA,self_hosted,SMB,EMEA,Germany,Amazon RDS,DBA,direct,direct,A,30,false,false,false,false,false,0,false,,no_response,,,,,,7.0
T100229,C200229,2025-03-25,DPA,self_hosted,SMB,EMEA,Germany,Oracle,DBA,paid_search,gads-dba-tools,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,91.0
T100230,C200230,2025-04-18,DPA,self_hosted,mid_market,LATAM,Argentina,Azure SQL,DBA,organic,seo-docs,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,6.0
T100231,C200231,2025-10-02,DPM,saas,enterprise,EMEA,UAE,MySQL,IT_ops,referral,customer-referral,A,30,true,true,true,true,false,0,false,,chose_competitor,Redgate,,,,,12.0
T100232,C200232,2026-06-02,SQL Sentry,self_hosted,mid_market,NAM,United States,SQL Server,DBA,referral,customer-referral,A,14,true,false,false,false,false,0,false,,price,,,,,,17.0
T100233,C200233,2025-12-28,SQL Sentry,self_hosted,SMB,EMEA,United Kingdom,SQL Server,DBA,events,pass-summit,B,14,false,false,false,false,false,0,true,9.0,,,Standard,3800.0,317.0,3.0,149.0
T100234,C200234,2026-05-21,DPA,self_hosted,enterprise,LATAM,Brazil,SQL Server,DBA,paid_search,gads-dba-tools,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,98.0
T100235,C200235,2026-03-29,SQL Sentry,self_hosted,mid_market,NAM,Canada,Azure SQL,IT_ops,direct,direct,B,14,false,false,false,false,false,0,false,,no_response,,,,,,5.0
T100236,C200236,2025-10-26,DPA,self_hosted,mid_market,LATAM,Mexico,Amazon RDS,developer,content,ebook-sql-server,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,24.0
T100237,C200237,2026-03-21,DPM,saas,mid_market,LATAM,Mexico,Amazon Aurora,DBA,organic,seo-docs,A,14,true,false,false,false,false,0,true,8.0,,,Professional,8800.0,733.0,7.0,7.0
T100238,C200238,2025-01-16,DPM,saas,SMB,EMEA,Germany,Amazon Aurora,DBA,channel_partner,reseller-emea,B,30,true,true,false,false,false,0,false,,no_response,,,,,,58.0
T100239,C200239,2025-03-27,DPA,self_hosted,SMB,NAM,United States,Azure SQL,IT_ops,paid_social,li-dba-persona,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,87.0
T100240,C200240,2026-04-09,DPM,saas,mid_market,NAM,Canada,MySQL,DBA,organic,organic-brand,A,14,true,true,true,true,false,0,false,,missing_db_platform,,,,,,11.0
T100241,C200241,2026-03-26,DPA,self_hosted,SMB,NAM,United States,Amazon RDS,DBA,events,sqlbits,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,157.0
T100242,C200242,2025-06-18,DPA,self_hosted,mid_market,NAM,United States,Amazon RDS,DBA,channel_partner,reseller-emea,B,30,true,false,false,false,false,0,false,,no_response,,,,,,47.0
T100243,C200243,2025-11-27,SQL Sentry,self_hosted,mid_market,APAC,India,Azure SQL,DBA,channel_partner,reseller-apac,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,42.0
T100244,C200244,2026-01-01,SQL Sentry,self_hosted,mid_market,LATAM,Mexico,SQL Server,DBA,organic,seo-blog,A,30,true,false,false,false,false,0,true,24.0,,,Professional,11100.0,925.0,9.0,7.0
T100245,C200245,2026-04-24,DPA,self_hosted,enterprise,NAM,Canada,SQL Server,DBA,paid_search,gads-sql-monitoring,A,14,false,false,false,false,false,0,true,12.0,,,Premier,22100.0,1842.0,18.0,68.0
T100246,C200246,2025-12-31,DPA,self_hosted,SMB,EMEA,United Kingdom,PostgreSQL,DBA,events,pass-summit,A,14,true,true,true,true,false,0,false,,price,,,,,,134.0
T100247,C200247,2025-09-28,DPA,self_hosted,SMB,EMEA,Germany,Amazon RDS,DBA,events,pass-summit,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,77.0
T100248,C200248,2025-09-08,DPA,self_hosted,SMB,NAM,United States,PostgreSQL,DBA,channel_partner,reseller-apac,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,43.0
T100249,C200249,2025-10-05,DPA,self_hosted,SMB,EMEA,France,Amazon RDS,developer,content,ebook-sql-server,B,14,true,true,false,false,true,14,false,,chose_competitor,Quest Foglight,,,,,35.0
T100250,C200250,2026-01-22,DPA,self_hosted,SMB,LATAM,Argentina,Oracle,DBA,paid_search,gads-brand,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,105.0
T100251,C200251,2026-04-24,DPM,saas,SMB,EMEA,UAE,Amazon Aurora,developer,paid_search,bing-dba,A,14,true,true,false,false,false,0,true,10.0,,,Standard,2900.0,242.0,2.0,80.0
T100252,C200252,2025-10-20,DPA,self_hosted,SMB,NAM,United States,SQL Server,developer,paid_search,gads-brand,A,14,false,false,false,false,false,0,false,,no_response,,,,,,96.0
T100253,C200253,2025-06-27,DPA,self_hosted,SMB,EMEA,France,PostgreSQL,DBA,email,newsletter,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T100254,C200254,2025-06-20,DPA,self_hosted,enterprise,NAM,Canada,SQL Server,developer,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,no_response,,,,,,75.0
