opportunity_id,trial_id,product,region,stage,won,acv_usd
O01889,T19927,DPA,EMEA,Technical Evaluation,0,25600.0
O01890,T19939,SQL Sentry,NAM,Negotiation,0,7800.0
O01891,T19950,DPA,NAM,Discovery,0,74600.0
O01892,T19970,DPM,NAM,Technical Evaluation,0,9300.0
O01893,T19983,DPM,APAC,Proposal,0,16700.0
O01894,T19984,DPA,NAM,Closed Lost,0,
O01895,T20008,SQL Sentry,NAM,Negotiation,0,13800.0
O01896,T20014,SQL Sentry,EMEA,Technical Evaluation,0,32900.0
O01897,T20026,SQL Sentry,EMEA,Technical Evaluation,0,39100.0
O01898,T20061,DPA,NAM,Negotiation,0,12600.0
O01899,T20062,DPA,EMEA,Closed Lost,0,
O01900,T20078,DPM,APAC,Technical Evaluation,0,11900.0
O01901,T20083,SQL Sentry,EMEA,Technical Evaluation,0,5900.0
O01902,T20099,DPA,NAM,Discovery,0,7400.0
O01903,T20108,DPA,NAM,Discovery,0,47600.0
O01904,T20112,DPM,NAM,Closed Won,1,18700.0
O01905,T20117,DPA,EMEA,Negotiation,0,2600.0
O01906,T20120,DPA,LATAM,Closed Lost,0,
O01907,T20136,DPA,EMEA,Closed Lost,0,
O01908,T20138,DPM,NAM,Closed Lost,0,
O01909,T20139,SQL Sentry,NAM,Closed Lost,0,
O01910,T20187,DPM,LATAM,Closed Lost,0,
O01911,T20192,SQL Sentry,NAM,Technical Evaluation,0,6800.0
O01912,T20200,DPA,NAM,Discovery,0,16600.0
O01913,T20212,DPA,NAM,Closed Lost,0,
O01914,T20247,SQL Sentry,NAM,Negotiation,0,5800.0
O01915,T20279,DPA,APAC,Closed Lost,0,
O01916,T20292,DPA,NAM,Closed Won,1,11500.0
O01917,T20296,DPM,NAM,Proposal,0,14800.0
O01918,T20305,DPM,EMEA,Proposal,0,10600.0
O01919,T20306,SQL Sentry,APAC,Closed Lost,0,
O01920,T20316,DPA,EMEA,Closed Lost,0,
O01921,T20348,SQL Sentry,LATAM,Discovery,0,36300.0
O01922,T20352,DPA,EMEA,Closed Lost,0,
O01923,T20361,SQL Sentry,APAC,Technical Evaluation,0,17600.0
O01924,T20370,DPA,NAM,Closed Lost,0,
O01925,T20374,DPA,EMEA,Closed Lost,0,
O01926,T20410,DPA,NAM,Closed Lost,0,
O01927,T20413,DPA,APAC,Negotiation,0,50400.0
O01928,T20424,DPA,APAC,Discovery,0,1200.0
O01929,T20441,DPA,APAC,Negotiation,0,19200.0
O01930,T20450,DPM,NAM,Closed Lost,0,
O01931,T20465,DPM,LATAM,Technical Evaluation,0,20500.0
O01932,T20466,DPA,EMEA,Proposal,0,8900.0
O01933,T20471,SQL Sentry,EMEA,Negotiation,0,5100.0
O01934,T20478,DPM,APAC,Closed Won,1,26900.0
O01935,T20498,DPA,EMEA,Closed Lost,0,
O01936,T20508,DPA,EMEA,Closed Lost,0,
O01937,T20512,SQL Sentry,APAC,Technical Evaluation,0,12500.0
O01938,T20514,SQL Sentry,EMEA,Negotiation,0,13200.0
O01939,T20515,DPM,APAC,Discovery,0,8000.0
O01940,T20529,DPM,NAM,Proposal,0,7500.0
O01941,T20549,DPA,EMEA,Closed Won,1,14700.0
O01942,T20554,DPM,APAC,Proposal,0,6000.0
O01943,T20557,DPM,LATAM,Closed Won,1,8000.0
O01944,T20564,SQL Sentry,APAC,Proposal,0,8300.0
O01945,T20574,DPA,NAM,Closed Won,1,3600.0
O01946,T20582,SQL Sentry,APAC,Closed Won,1,6100.0
O01947,T20583,DPA,NAM,Closed Won,1,8900.0
O01948,T20584,DPM,NAM,Closed Lost,0,
O01949,T20585,SQL Sentry,EMEA,Closed Lost,0,
O01950,T20592,DPM,APAC,Closed Lost,0,
O01951,T20602,SQL Sentry,EMEA,Closed Lost,0,
O01952,T20631,DPA,NAM,Closed Lost,0,
O01953,T20670,DPA,NAM,Technical Evaluation,0,34600.0
O01954,T20716,DPM,APAC,Closed Lost,0,
O01955,T20721,DPA,NAM,Closed Lost,0,
O01956,T20741,SQL Sentry,NAM,Closed Lost,0,
O01957,T20744,DPM,LATAM,Proposal,0,5000.0
O01958,T20749,DPA,NAM,Proposal,0,15300.0
O01959,T20763,DPM,NAM,Discovery,0,8100.0
O01960,T20781,DPA,NAM,Negotiation,0,13500.0
O01961,T20792,DPA,NAM,Closed Lost,0,
O01962,T20797,DPA,NAM,Closed Lost,0,
O01963,T20837,DPA,NAM,Discovery,0,11600.0
O01964,T20865,DPA,NAM,Proposal,0,7300.0
O01965,T20872,SQL Sentry,NAM,Closed Lost,0,
O01966,T20889,SQL Sentry,LATAM,Discovery,0,3800.0
O01967,T20896,SQL Sentry,EMEA,Technical Evaluation,0,9800.0
O01968,T20933,DPA,EMEA,Closed Lost,0,
O01969,T20937,DPM,NAM,Closed Lost,0,
O01970,T20949,DPM,NAM,Negotiation,0,12100.0
O01971,T20958,SQL Sentry,NAM,Technical Evaluation,0,37300.0
O01972,T20964,DPA,NAM,Technical Evaluation,0,6200.0
O01973,T20968,DPA,EMEA,Discovery,0,16600.0
O01974,T20984,DPM,EMEA,Negotiation,0,40000.0
O01975,T20988,DPA,APAC,Closed Lost,0,
O01976,T20993,DPA,EMEA,Closed Lost,0,
O01977,T21009,DPA,NAM,Discovery,0,14200.0
O01978,T21011,DPM,NAM,Negotiation,0,4300.0
O01979,T21028,DPM,APAC,Technical Evaluation,0,4500.0
O01980,T21032,DPA,NAM,Closed Lost,0,
O01981,T21036,SQL Sentry,APAC,Proposal,0,29900.0
O01982,T21048,DPA,NAM,Closed Lost,0,
O01983,T21056,DPA,NAM,Closed Lost,0,
O01984,T21072,SQL Sentry,APAC,Closed Lost,0,
O01985,T21081,DPA,NAM,Closed Lost,0,
O01986,T21113,DPA,EMEA,Closed Lost,0,
O01987,T21121,DPA,NAM,Negotiation,0,20900.0
O01988,T21125,DPM,EMEA,Technical Evaluation,0,5900.0
O01989,T21131,DPA,NAM,Negotiation,0,58700.0
O01990,T21171,SQL Sentry,LATAM,Negotiation,0,36400.0
O01991,T21177,DPM,NAM,Technical Evaluation,0,41700.0
O01992,T21188,DPA,NAM,Discovery,0,8100.0
O01993,T21200,DPA,NAM,Closed Lost,0,
O01994,T21227,SQL Sentry,EMEA,Closed Won,1,26900.0
O01995,T21233,SQL Sentry,NAM,Negotiation,0,4800.0
O01996,T21243,SQL Sentry,EMEA,Negotiation,0,6600.0
O01997,T21296,DPA,EMEA,Closed Won,1,18000.0
O01998,T21318,DPA,NAM,Discovery,0,9400.0
O01999,T21340,DPA,APAC,Proposal,0,29400.0
O02000,T21342,SQL Sentry,APAC,Closed Lost,0,
O02001,T21350,SQL Sentry,EMEA,Technical Evaluation,0,4600.0
O02002,T21352,SQL Sentry,NAM,Closed Lost,0,
O02003,T21363,DPA,LATAM,Closed Lost,0,
O02004,T21365,DPM,EMEA,Negotiation,0,38700.0
O02005,T21366,SQL Sentry,EMEA,Negotiation,0,14400.0
O02006,T21368,SQL Sentry,NAM,Technical Evaluation,0,6400.0
O02007,T21370,SQL Sentry,NAM,Closed Lost,0,
O02008,T21382,DPA,NAM,Closed Won,1,26900.0
O02009,T21386,DPM,APAC,Closed Lost,0,
O02010,T21406,DPA,NAM,Closed Won,1,6900.0
O02011,T21420,DPA,NAM,Discovery,0,25900.0
O02012,T21434,DPA,NAM,Discovery,0,28700.0
O02013,T21450,DPA,EMEA,Discovery,0,18900.0
O02014,T21452,DPA,EMEA,Proposal,0,30200.0
O02015,T21482,DPA,NAM,Closed Lost,0,
O02016,T21484,DPM,NAM,Discovery,0,41900.0
O02017,T21510,SQL Sentry,APAC,Closed Lost,0,
O02018,T21516,DPA,NAM,Discovery,0,25100.0
O02019,T21520,DPA,NAM,Closed Lost,0,
O02020,T21529,SQL Sentry,NAM,Discovery,0,15300.0
O02021,T21533,DPA,LATAM,Closed Lost,0,
O02022,T21536,DPA,NAM,Negotiation,0,4600.0
O02023,T21544,DPA,NAM,Negotiation,0,18900.0
O02024,T21546,DPA,LATAM,Negotiation,0,4400.0
O02025,T21547,SQL Sentry,NAM,Closed Lost,0,
O02026,T21558,DPM,EMEA,Discovery,0,17900.0
O02027,T21572,SQL Sentry,EMEA,Closed Won,1,5200.0
O02028,T21581,SQL Sentry,NAM,Negotiation,0,11000.0
O02029,T21613,SQL Sentry,NAM,Closed Lost,0,
O02030,T21623,DPA,NAM,Closed Lost,0,
O02031,T21624,DPM,EMEA,Technical Evaluation,0,17500.0
O02032,T21636,DPA,NAM,Closed Lost,0,
O02033,T21637,DPA,NAM,Negotiation,0,8600.0
O02034,T21655,DPM,NAM,Closed Lost,0,
O02035,T21664,DPM,EMEA,Closed Lost,0,
O02036,T21665,DPA,NAM,Technical Evaluation,0,5100.0
O02037,T21689,SQL Sentry,APAC,Closed Won,1,8900.0
O02038,T21691,SQL Sentry,NAM,Closed Lost,0,
O02039,T21699,DPM,EMEA,Closed Won,1,6300.0
O02040,T21704,DPA,LATAM,Negotiation,0,7500.0
O02041,T21705,DPA,NAM,Closed Lost,0,
O02042,T21711,SQL Sentry,EMEA,Closed Lost,0,
O02043,T21714,SQL Sentry,EMEA,Closed Won,1,1500.0
O02044,T21731,SQL Sentry,NAM,Negotiation,0,6200.0
O02045,T21739,DPM,NAM,Closed Lost,0,
O02046,T21743,SQL Sentry,NAM,Closed Lost,0,
O02047,T21774,DPA,EMEA,Discovery,0,26800.0
O02048,T21782,DPA,NAM,Discovery,0,14700.0
O02049,T21801,DPA,NAM,Closed Lost,0,
O02050,T21813,DPA,NAM,Closed Lost,0,
O02051,T21815,SQL Sentry,LATAM,Closed Lost,0,
O02052,T21839,DPA,NAM,Proposal,0,5300.0
O02053,T21842,DPM,NAM,Proposal,0,14200.0
O02054,T21885,DPA,EMEA,Closed Lost,0,
O02055,T21890,DPM,EMEA,Closed Lost,0,
O02056,T21903,DPM,NAM,Closed Lost,0,
O02057,T21909,DPA,LATAM,Closed Lost,0,
O02058,T21912,DPA,NAM,Closed Lost,0,
O02059,T21955,SQL Sentry,APAC,Proposal,0,7900.0
O02060,T21975,DPA,NAM,Proposal,0,11300.0
O02061,T21988,DPA,NAM,Closed Lost,0,
O02062,T22001,SQL Sentry,APAC,Closed Lost,0,
O02063,T22016,DPM,APAC,Discovery,0,11600.0
O02064,T22021,DPA,NAM,Discovery,0,15300.0
O02065,T22023,DPA,NAM,Negotiation,0,30100.0
O02066,T22029,DPA,NAM,Closed Lost,0,
O02067,T22054,DPM,NAM,Discovery,0,9200.0
O02068,T22090,SQL Sentry,NAM,Closed Lost,0,
O02069,T22091,SQL Sentry,EMEA,Closed Lost,0,
O02070,T22106,DPA,APAC,Closed Lost,0,
O02071,T22112,DPA,NAM,Closed Lost,0,
O02072,T22113,SQL Sentry,NAM,Closed Lost,0,
O02073,T22117,DPM,APAC,Closed Lost,0,
O02074,T22123,DPM,LATAM,Negotiation,0,47600.0
O02075,T22160,SQL Sentry,LATAM,Closed Won,1,18100.0
O02076,T22172,DPA,EMEA,Closed Lost,0,
O02077,T22185,DPA,EMEA,Negotiation,0,29300.0
O02078,T22191,DPA,NAM,Closed Lost,0,
O02079,T22216,SQL Sentry,APAC,Technical Evaluation,0,30600.0
O02080,T22223,DPA,APAC,Discovery,0,53800.0
O02081,T22224,DPA,NAM,Closed Lost,0,
O02082,T22238,DPA,EMEA,Closed Lost,0,
O02083,T22241,DPM,EMEA,Closed Lost,0,
O02084,T22258,DPM,NAM,Closed Lost,0,
O02085,T22272,DPA,NAM,Discovery,0,33100.0
O02086,T22278,DPM,NAM,Technical Evaluation,0,3900.0
O02087,T22305,DPM,EMEA,Closed Lost,0,
O02088,T22306,DPA,NAM,Closed Lost,0,
O02089,T22327,DPA,APAC,Technical Evaluation,0,11800.0
O02090,T22329,DPA,APAC,Closed Lost,0,
O02091,T22337,DPA,NAM,Closed Lost,0,
O02092,T22338,SQL Sentry,NAM,Technical Evaluation,0,32600.0
O02093,T22349,DPA,LATAM,Closed Won,1,29400.0
O02094,T22362,DPA,APAC,Negotiation,0,17700.0
O02095,T22365,DPA,EMEA,Closed Lost,0,
O02096,T22376,DPA,NAM,Technical Evaluation,0,12900.0
O02097,T22385,DPM,EMEA,Closed Lost,0,
O02098,T22421,DPM,EMEA,Discovery,0,9600.0
O02099,T22430,SQL Sentry,NAM,Closed Lost,0,
O02100,T22435,DPM,APAC,Discovery,0,15500.0
O02101,T22443,DPA,EMEA,Closed Lost,0,
O02102,T22444,DPA,NAM,Technical Evaluation,0,6300.0
O02103,T22458,DPA,NAM,Discovery,0,8800.0
O02104,T22462,DPM,EMEA,Proposal,0,8300.0
O02105,T22464,DPA,NAM,Closed Lost,0,
O02106,T22473,DPM,EMEA,Closed Lost,0,
O02107,T22482,DPM,APAC,Closed Lost,0,
O02108,T22514,SQL Sentry,NAM,Negotiation,0,18900.0
O02109,T22526,DPA,EMEA,Closed Lost,0,
O02110,T22528,DPM,EMEA,Closed Lost,0,
O02111,T22540,DPA,APAC,Negotiation,0,10500.0
O02112,T22547,DPM,APAC,Closed Lost,0,
O02113,T22550,DPA,NAM,Closed Won,1,7800.0
O02114,T22557,DPA,APAC,Closed Won,1,18700.0
O02115,T22583,SQL Sentry,EMEA,Closed Lost,0,
O02116,T22601,DPA,NAM,Closed Lost,0,
O02117,T22645,DPA,APAC,Closed Lost,0,
O02118,T22646,DPA,EMEA,Closed Lost,0,
O02119,T22648,DPA,APAC,Closed Won,1,6100.0
O02120,T22652,DPA,APAC,Closed Won,1,29400.0
O02121,T22664,DPM,NAM,Closed Lost,0,
O02122,T22672,DPA,EMEA,Discovery,0,7600.0
O02123,T22675,DPA,EMEA,Technical Evaluation,0,3900.0
O02124,T22680,DPM,NAM,Closed Lost,0,
O02125,T22682,SQL Sentry,NAM,Closed Won,1,32200.0
O02126,T22690,SQL Sentry,EMEA,Closed Won,1,6400.0
O02127,T22694,SQL Sentry,APAC,Discovery,0,1900.0
O02128,T22715,DPM,APAC,Negotiation,0,27600.0
O02129,T22718,DPA,NAM,Closed Lost,0,
O02130,T22730,SQL Sentry,EMEA,Proposal,0,8100.0
O02131,T22731,DPM,EMEA,Closed Lost,0,
O02132,T22751,DPA,NAM,Closed Lost,0,
O02133,T22767,DPA,NAM,Closed Lost,0,
O02134,T22770,SQL Sentry,EMEA,Negotiation,0,11300.0
O02135,T22772,DPA,NAM,Negotiation,0,12200.0
O02136,T22786,DPA,EMEA,Closed Lost,0,
O02137,T22793,DPM,EMEA,Closed Lost,0,
O02138,T22795,DPA,EMEA,Closed Lost,0,
O02139,T22814,DPA,NAM,Negotiation,0,18300.0
O02140,T22855,DPM,NAM,Closed Lost,0,
O02141,T22857,DPA,APAC,Proposal,0,22600.0
O02142,T22876,SQL Sentry,LATAM,Closed Lost,0,
O02143,T22878,DPA,EMEA,Discovery,0,12400.0
O02144,T22889,DPM,LATAM,Closed Lost,0,
O02145,T22898,DPM,NAM,Proposal,0,19900.0
O02146,T22906,SQL Sentry,EMEA,Negotiation,0,8500.0
O02147,T22919,SQL Sentry,NAM,Negotiation,0,7400.0
O02148,T22934,DPA,EMEA,Discovery,0,13800.0
O02149,T22938,DPA,EMEA,Closed Lost,0,
O02150,T22942,DPM,EMEA,Negotiation,0,17100.0
O02151,T22945,DPM,NAM,Closed Won,1,33900.0
O02152,T22961,DPA,NAM,Proposal,0,7600.0
O02153,T22970,SQL Sentry,NAM,Closed Lost,0,
O02154,T22971,DPM,NAM,Discovery,0,18200.0
O02155,T22981,SQL Sentry,LATAM,Technical Evaluation,0,30000.0
O02156,T22995,DPM,NAM,Discovery,0,12000.0
O02157,T23008,SQL Sentry,NAM,Negotiation,0,19100.0
O02158,T23009,DPA,NAM,Closed Lost,0,
O02159,T23022,SQL Sentry,NAM,Closed Lost,0,
O02160,T23031,DPM,NAM,Closed Lost,0,
O02161,T23042,DPA,NAM,Proposal,0,43600.0
O02162,T23045,DPA,LATAM,Technical Evaluation,0,5700.0
O02163,T23062,DPM,APAC,Negotiation,0,20100.0
O02164,T23067,DPA,NAM,Negotiation,0,21100.0
O02165,T23089,SQL Sentry,APAC,Closed Lost,0,
O02166,T23116,DPA,EMEA,Technical Evaluation,0,6700.0
O02167,T23144,SQL Sentry,EMEA,Closed Lost,0,
O02168,T23147,DPA,LATAM,Closed Lost,0,
O02169,T23149,SQL Sentry,EMEA,Technical Evaluation,0,7700.0
O02170,T23150,SQL Sentry,EMEA,Closed Lost,0,
O02171,T23165,SQL Sentry,APAC,Closed Lost,0,
O02172,T23184,SQL Sentry,EMEA,Closed Lost,0,
O02173,T23190,SQL Sentry,EMEA,Proposal,0,12700.0
O02174,T23193,DPA,NAM,Closed Won,1,33700.0
O02175,T23196,DPM,EMEA,Closed Lost,0,
O02176,T23198,SQL Sentry,EMEA,Closed Lost,0,
O02177,T23202,DPM,EMEA,Negotiation,0,8100.0
O02178,T23215,SQL Sentry,EMEA,Closed Lost,0,
O02179,T23216,DPM,APAC,Discovery,0,5300.0
O02180,T23229,DPM,EMEA,Closed Lost,0,
O02181,T23239,DPM,EMEA,Closed Won,1,8200.0
O02182,T23260,DPM,LATAM,Closed Lost,0,
O02183,T23286,DPM,APAC,Negotiation,0,21800.0
O02184,T23296,SQL Sentry,APAC,Proposal,0,11200.0
O02185,T23298,SQL Sentry,NAM,Closed Won,1,9700.0
O02186,T23299,SQL Sentry,NAM,Closed Lost,0,
O02187,T23305,DPA,NAM,Closed Lost,0,
O02188,T23323,DPA,EMEA,Closed Lost,0,
O02189,T23324,DPA,NAM,Closed Lost,0,
O02190,T23364,DPM,EMEA,Negotiation,0,13100.0
O02191,T23366,DPM,NAM,Negotiation,0,6400.0
O02192,T23374,DPA,NAM,Proposal,0,8300.0
O02193,T23375,SQL Sentry,NAM,Discovery,0,10700.0
O02194,T23376,SQL Sentry,EMEA,Closed Won,1,6900.0
O02195,T23377,SQL Sentry,NAM,Closed Lost,0,
O02196,T23384,SQL Sentry,NAM,Closed Won,1,38900.0
O02197,T23388,DPA,NAM,Proposal,0,9800.0
O02198,T23413,DPA,EMEA,Negotiation,0,12200.0
O02199,T23421,DPA,LATAM,Closed Lost,0,
O02200,T23425,SQL Sentry,EMEA,Proposal,0,13600.0
O02201,T23428,SQL Sentry,EMEA,Closed Lost,0,
O02202,T23438,DPA,NAM,Technical Evaluation,0,19800.0
O02203,T23448,DPM,APAC,Discovery,0,7800.0
O02204,T23450,DPA,NAM,Closed Lost,0,
O02205,T23457,DPM,LATAM,Closed Lost,0,
O02206,T23474,SQL Sentry,EMEA,Closed Lost,0,
O02207,T23530,SQL Sentry,NAM,Closed Lost,0,
O02208,T23552,DPM,EMEA,Closed Lost,0,
O02209,T23553,DPM,EMEA,Negotiation,0,10500.0
O02210,T23560,DPM,EMEA,Closed Lost,0,
O02211,T23592,DPA,APAC,Closed Lost,0,
O02212,T23613,DPM,EMEA,Negotiation,0,10100.0
O02213,T23614,DPM,NAM,Discovery,0,13000.0
O02214,T23634,DPA,NAM,Proposal,0,13100.0
O02215,T23639,SQL Sentry,NAM,Closed Lost,0,
O02216,T23650,DPA,NAM,Proposal,0,18800.0
O02217,T23660,DPM,EMEA,Proposal,0,7100.0
O02218,T23680,DPM,NAM,Proposal,0,14200.0
O02219,T23706,SQL Sentry,NAM,Closed Lost,0,
O02220,T23716,SQL Sentry,EMEA,Discovery,0,8400.0
O02221,T23733,DPA,NAM,Closed Lost,0,
O02222,T23735,DPM,NAM,Closed Lost,0,
O02223,T23745,DPA,NAM,Closed Lost,0,
O02224,T23761,SQL Sentry,APAC,Discovery,0,4200.0
O02225,T23770,DPM,EMEA,Technical Evaluation,0,17900.0
O02226,T23779,DPA,NAM,Technical Evaluation,0,16100.0
O02227,T23800,SQL Sentry,APAC,Closed Lost,0,
O02228,T23804,DPA,EMEA,Closed Lost,0,
O02229,T23814,DPA,APAC,Closed Lost,0,
O02230,T23837,DPA,EMEA,Proposal,0,10200.0
O02231,T23874,SQL Sentry,LATAM,Proposal,0,8500.0
O02232,T23880,DPA,NAM,Discovery,0,7500.0
O02233,T23889,SQL Sentry,LATAM,Closed Lost,0,
O02234,T23894,SQL Sentry,APAC,Discovery,0,8600.0
O02235,T23895,DPM,EMEA,Closed Won,1,37100.0
O02236,T23897,DPM,NAM,Closed Won,1,11500.0
O02237,T23911,SQL Sentry,APAC,Closed Lost,0,
O02238,T23912,SQL Sentry,NAM,Closed Lost,0,
O02239,T23918,DPA,NAM,Closed Lost,0,
O02240,T23930,DPM,APAC,Closed Lost,0,
O02241,T23934,DPA,EMEA,Discovery,0,6900.0
O02242,T23938,DPM,EMEA,Discovery,0,83300.0
O02243,T23942,DPM,APAC,Closed Lost,0,
O02244,T23967,DPM,NAM,Discovery,0,3400.0
O02245,T23970,DPA,NAM,Closed Lost,0,
O02246,T23994,DPA,EMEA,Closed Lost,0,
O02247,T24000,DPA,NAM,Negotiation,0,25900.0
O02248,T24004,DPM,NAM,Closed Won,1,12300.0
O02249,T24020,DPA,NAM,Discovery,0,33400.0
O02250,T24050,DPM,EMEA,Discovery,0,29300.0
O02251,T24056,DPM,EMEA,Technical Evaluation,0,2400.0
O02252,T24063,SQL Sentry,NAM,Closed Lost,0,
O02253,T24074,SQL Sentry,NAM,Closed Lost,0,
O02254,T24076,SQL Sentry,EMEA,Proposal,0,14700.0
O02255,T24101,DPA,NAM,Closed Lost,0,
O02256,T24108,SQL Sentry,EMEA,Proposal,0,10700.0
O02257,T24111,DPA,NAM,Closed Lost,0,
O02258,T24112,SQL Sentry,APAC,Closed Lost,0,
O02259,T24116,DPM,NAM,Closed Lost,0,
O02260,T24121,DPM,NAM,Technical Evaluation,0,2600.0
O02261,T24126,DPA,APAC,Closed Won,1,10300.0
O02262,T24131,SQL Sentry,NAM,Closed Lost,0,
O02263,T24144,DPA,NAM,Negotiation,0,9200.0
O02264,T24188,SQL Sentry,NAM,Closed Won,1,18100.0
O02265,T24191,SQL Sentry,APAC,Discovery,0,10000.0
O02266,T24200,DPA,EMEA,Discovery,0,18300.0
O02267,T24209,SQL Sentry,NAM,Technical Evaluation,0,4500.0
O02268,T24210,DPM,EMEA,Discovery,0,7200.0
O02269,T24212,DPM,NAM,Discovery,0,66300.0
O02270,T24216,DPM,EMEA,Discovery,0,9100.0
O02271,T24226,DPM,EMEA,Negotiation,0,35700.0
O02272,T24240,DPM,NAM,Technical Evaluation,0,2600.0
O02273,T24245,DPA,APAC,Closed Lost,0,
O02274,T24247,SQL Sentry,NAM,Closed Lost,0,
O02275,T24257,SQL Sentry,EMEA,Closed Lost,0,
O02276,T24258,SQL Sentry,APAC,Closed Lost,0,
O02277,T24260,DPA,NAM,Negotiation,0,27200.0
O02278,T24263,SQL Sentry,NAM,Discovery,0,64800.0
O02279,T24267,DPA,LATAM,Closed Lost,0,
O02280,T24270,DPM,EMEA,Proposal,0,15900.0
O02281,T24288,SQL Sentry,APAC,Proposal,0,7300.0
O02282,T24316,DPM,NAM,Technical Evaluation,0,6400.0
O02283,T24362,DPM,APAC,Closed Lost,0,
O02284,T24371,DPA,NAM,Closed Lost,0,
O02285,T24378,SQL Sentry,EMEA,Closed Lost,0,
O02286,T24394,DPA,LATAM,Proposal,0,47700.0
O02287,T24403,DPM,EMEA,Closed Lost,0,
O02288,T24426,SQL Sentry,EMEA,Closed Lost,0,
O02289,T24429,SQL Sentry,NAM,Technical Evaluation,0,11500.0
O02290,T24460,DPA,APAC,Negotiation,0,12700.0
O02291,T24486,DPA,NAM,Discovery,0,51700.0
O02292,T24493,DPM,NAM,Closed Lost,0,
O02293,T24519,DPA,NAM,Closed Lost,0,
O02294,T24530,SQL Sentry,NAM,Closed Lost,0,
O02295,T24545,SQL Sentry,NAM,Closed Won,1,7600.0
O02296,T24550,DPM,NAM,Closed Lost,0,
O02297,T24557,DPA,NAM,Technical Evaluation,0,29800.0
O02298,T24562,SQL Sentry,NAM,Closed Lost,0,
O02299,T24574,DPA,NAM,Proposal,0,21300.0
O02300,T24575,DPA,NAM,Proposal,0,9700.0
O02301,T24593,DPM,LATAM,Closed Lost,0,
O02302,T24597,DPM,NAM,Discovery,0,33200.0
O02303,T24600,DPA,NAM,Closed Lost,0,
O02304,T24601,DPA,NAM,Proposal,0,4900.0
O02305,T24627,SQL Sentry,NAM,Technical Evaluation,0,14700.0
O02306,T24634,DPA,EMEA,Closed Lost,0,
O02307,T24641,SQL Sentry,APAC,Negotiation,0,4400.0
O02308,T24653,DPA,NAM,Closed Lost,0,
O02309,T24720,DPA,NAM,Closed Lost,0,
O02310,T24725,DPM,NAM,Proposal,0,14400.0
O02311,T24735,DPM,NAM,Closed Lost,0,
O02312,T24748,SQL Sentry,EMEA,Technical Evaluation,0,2300.0
O02313,T24764,DPM,NAM,Closed Lost,0,
O02314,T24780,DPM,NAM,Negotiation,0,4800.0
O02315,T24785,DPM,EMEA,Negotiation,0,8700.0
O02316,T24788,SQL Sentry,EMEA,Closed Lost,0,
O02317,T24798,SQL Sentry,LATAM,Closed Lost,0,
O02318,T24809,SQL Sentry,APAC,Closed Lost,0,
O02319,T24826,DPA,APAC,Discovery,0,4300.0
O02320,T24835,DPA,EMEA,Technical Evaluation,0,28900.0
O02321,T24845,DPA,NAM,Closed Lost,0,
O02322,T24851,DPA,APAC,Proposal,0,4100.0
O02323,T24869,SQL Sentry,NAM,Technical Evaluation,0,11200.0
O02324,T24874,DPA,NAM,Closed Lost,0,
O02325,T24879,SQL Sentry,LATAM,Closed Lost,0,
O02326,T24898,SQL Sentry,NAM,Discovery,0,14700.0
O02327,T24902,SQL Sentry,APAC,Closed Lost,0,
O02328,T24906,DPA,EMEA,Closed Lost,0,
O02329,T24909,SQL Sentry,NAM,Closed Lost,0,
O02330,T24912,DPM,NAM,Closed Lost,0,
O02331,T24918,DPA,EMEA,Technical Evaluation,0,8800.0
O02332,T24939,DPM,EMEA,Discovery,0,23300.0
O02333,T24940,DPM,NAM,Proposal,0,10300.0
O02334,T24943,DPA,APAC,Closed Lost,0,
O02335,T24959,DPA,NAM,Technical Evaluation,0,13400.0
O02336,T24962,SQL Sentry,NAM,Technical Evaluation,0,9000.0
O02337,T24980,SQL Sentry,EMEA,Proposal,0,10500.0
O02338,T24981,DPA,NAM,Closed Lost,0,
O02339,T24993,DPA,NAM,Closed Won,1,2800.0
O02340,T24998,DPA,NAM,Closed Lost,0,
O02341,T25007,DPA,NAM,Negotiation,0,17600.0
O02342,T25020,DPA,APAC,Negotiation,0,33100.0
O02343,T25030,SQL Sentry,LATAM,Proposal,0,32400.0
O02344,T25034,DPA,NAM,Technical Evaluation,0,6200.0
O02345,T25052,SQL Sentry,EMEA,Closed Lost,0,
O02346,T25064,DPM,EMEA,Technical Evaluation,0,18000.0
O02347,T25069,SQL Sentry,EMEA,Closed Lost,0,
O02348,T25070,DPA,EMEA,Closed Lost,0,
O02349,T25072,DPA,APAC,Technical Evaluation,0,6600.0
O02350,T25090,DPA,EMEA,Discovery,0,3300.0
O02351,T25093,DPM,NAM,Discovery,0,4200.0
O02352,T25111,DPM,NAM,Closed Lost,0,
O02353,T25115,DPA,EMEA,Discovery,0,25600.0
O02354,T25152,DPM,NAM,Closed Lost,0,
O02355,T25181,SQL Sentry,NAM,Technical Evaluation,0,34900.0
O02356,T25186,DPM,EMEA,Technical Evaluation,0,13000.0
O02357,T25192,DPA,NAM,Proposal,0,12000.0
O02358,T25212,SQL Sentry,APAC,Closed Won,1,60900.0
O02359,T25226,SQL Sentry,NAM,Negotiation,0,5700.0
O02360,T25234,SQL Sentry,APAC,Discovery,0,10700.0
O02361,T25237,SQL Sentry,NAM,Discovery,0,11300.0
O02362,T25242,DPA,EMEA,Proposal,0,4800.0
O02363,T25247,DPA,APAC,Closed Lost,0,
O02364,T25252,DPM,NAM,Closed Lost,0,
